img_id,scheme,inverted,cropped,changed,orig_ink,clean_ink,ink_change,main_keep,n_cc_before,n_cc_after,small_cc_left
6956,B,0,0,0,11585,11585,0.0,1.0,1,1,0
6957,B,0,0,0,17017,17017,0.0,1.0,2,2,0
6958,B,0,0,0,13918,13918,0.0,1.0,2,2,0
237090,B,0,0,1,13824,13812,-0.000868,1.0,3,2,0
7043,B,0,0,0,11647,11647,0.0,1.0,1,1,0
7051,B,0,0,0,16274,16274,0.0,1.0,1,1,0
7053,B,0,0,0,14101,14101,0.0,1.0,1,1,0
237130,B,0,0,0,6028,6028,0.0,1.0,3,3,0
7049,B,0,0,0,10844,10844,0.0,1.0,1,1,0
7062,B,0,0,0,9698,9698,0.0,1.0,1,1,0
237620,B,0,0,1,8842,8763,-0.008935,1.0,12,6,0
237621,B,0,0,1,6373,6343,-0.004707,1.0,9,5,0
8160,B,0,0,1,15830,15787,-0.002716,1.0,12,5,0
8166,B,0,1,1,14182,5527,-0.610281,0.509368,43,4,0
237295,B,0,0,1,12656,12644,-0.000948,1.0,5,3,0
8176,B,0,0,0,13348,13348,0.0,1.0,2,2,0
8177,B,0,0,0,11958,11958,0.0,1.0,1,1,0
237607,B,0,0,0,9952,9952,0.0,1.0,1,1,0
8191,B,0,0,1,10710,10697,-0.001214,1.0,6,5,0
8192,B,0,0,0,10737,10737,0.0,1.0,4,4,0
8195,B,0,0,0,18214,18214,0.0,1.0,2,2,0
8196,B,0,0,0,7221,7221,0.0,1.0,2,2,0
8286,B,0,0,0,14337,14337,0.0,1.0,1,1,0
8287,B,1,1,1,41091,4989,-0.878587,0.041858,5,5,0
8303,B,0,0,1,30563,30434,-0.004221,1.0,18,4,0
8288,B,1,1,1,47032,12872,-0.726314,0.131081,3,3,0
8290,B,0,0,0,11579,11579,0.0,1.0,1,1,0
8304,B,0,0,0,16017,16017,0.0,1.0,1,1,0
237682,B,0,0,0,13778,13778,0.0,1.0,1,1,0
8300,B,0,0,0,12520,12520,0.0,1.0,1,1,0
8302,B,0,0,1,5659,5657,-0.000353,1.0,7,6,0
8376,B,0,0,0,27065,27065,0.0,1.0,3,3,0
8377,B,0,0,0,17504,17504,0.0,1.0,3,3,0
8380,B,0,0,0,4775,4775,0.0,1.0,3,3,0
8381,B,0,0,0,30652,30652,0.0,1.0,2,2,0
237685,B,0,0,0,31838,31838,0.0,1.0,1,1,0
8383,B,0,0,0,25047,25047,0.0,1.0,1,1,0
8463,B,0,0,0,5456,5456,0.0,1.0,3,3,0
8464,B,0,0,0,15352,15352,0.0,1.0,4,4,0
8472,B,0,0,0,9067,9067,0.0,1.0,4,4,0
8473,B,0,0,0,19436,19436,0.0,1.0,2,2,0
8613,B,0,0,0,17132,17132,0.0,1.0,3,3,0
235661,B,0,0,0,9684,9684,0.0,1.0,3,3,0
3805,B,0,0,0,17554,17554,0.0,1.0,3,3,0
235665,B,0,0,0,22806,22806,0.0,1.0,3,3,0
3810,B,0,1,1,23725,4473,-0.811465,0.458816,3,1,0
3922,B,0,0,1,6043,6036,-0.001158,1.0,4,2,0
235804,B,0,0,0,3109,3109,0.0,1.0,3,3,0
3816,B,0,0,0,6649,6649,0.0,1.0,1,1,0
4052,B,0,0,0,14234,14234,0.0,1.0,1,1,0
3833,B,0,0,0,8391,8391,0.0,1.0,1,1,0
3948,B,0,0,1,16061,16002,-0.003673,1.0,6,4,0
3963,B,0,0,1,10126,10120,-0.000593,1.0,3,2,0
235822,B,0,0,0,11565,11565,0.0,1.0,1,1,0
3834,B,0,0,0,10775,10775,0.0,1.0,1,1,0
3835,B,0,0,0,8577,8577,0.0,1.0,2,2,0
3967,B,0,0,1,3682,3680,-0.000543,1.0,4,3,0
3836,B,0,0,0,12443,12443,0.0,1.0,2,2,0
3837,B,0,0,1,6829,6821,-0.001171,1.0,3,2,0
235768,B,0,0,0,13370,13370,0.0,1.0,1,1,0
235769,B,0,0,0,13852,13852,0.0,1.0,1,1,0
3838,B,0,0,0,12990,12990,0.0,1.0,1,1,0
235770,B,0,0,1,13257,13231,-0.001961,1.0,6,3,0
235828,B,0,0,0,3889,3889,0.0,1.0,2,2,0
3839,B,0,0,0,14456,14456,0.0,1.0,1,1,0
3840,B,0,0,0,4572,4572,0.0,1.0,1,1,0
3841,B,0,0,0,9636,9636,0.0,1.0,4,4,0
3958,B,0,0,1,27248,27231,-0.000624,1.0,4,2,0
3985,B,0,0,1,12543,12532,-0.000877,1.0,5,3,0
3986,B,0,0,0,26079,26079,0.0,1.0,2,2,0
3941,B,0,0,1,5541,5436,-0.01895,1.0,21,4,0
3947,B,0,0,0,22087,22087,0.0,1.0,1,1,0
3962,B,0,0,0,22887,22887,0.0,1.0,1,1,0
3949,B,0,0,1,13079,13074,-0.000382,1.0,5,3,0
8648,B,0,0,0,10771,10771,0.0,1.0,2,2,0
8649,B,0,0,0,10291,10291,0.0,1.0,2,2,0
8650,B,0,0,1,4179,4157,-0.005264,1.0,5,3,0
237797,B,0,0,0,9573,9573,0.0,1.0,2,2,0
8655,B,0,0,0,23438,23438,0.0,1.0,1,1,0
8664,B,0,0,0,11662,11662,0.0,1.0,2,2,0
237816,B,0,0,0,13480,13480,0.0,1.0,2,2,0
8665,B,0,0,0,12646,12646,0.0,1.0,1,1,0
8695,B,0,0,1,19193,19176,-0.000886,1.0,3,1,0
8667,B,0,0,0,10963,10963,0.0,1.0,1,1,0
8668,B,1,1,1,49658,10726,-0.784003,0.075214,8,6,0
8697,B,0,0,1,9617,9146,-0.048976,1.0,68,6,0
8670,B,0,0,0,18555,18555,0.0,1.0,1,1,0
8683,B,0,0,1,15893,15891,-0.000126,1.0,6,5,0
8707,B,0,0,0,19638,19638,0.0,1.0,3,3,0
8710,B,0,0,1,20552,20547,-0.000243,1.0,5,3,0
8712,B,0,0,1,18925,18920,-0.000264,1.0,2,1,0
8775,B,0,0,1,13031,12962,-0.005295,1.0,8,3,0
8713,B,0,0,0,10830,10830,0.0,1.0,6,6,0
8770,B,0,0,1,8281,8207,-0.008936,1.0,24,4,0
8771,B,0,0,1,15914,15898,-0.001005,1.0,8,6,0
8772,B,0,0,1,11046,11029,-0.001539,1.0,3,1,0
8780,B,0,0,0,20593,20593,0.0,1.0,1,1,0
8778,B,0,0,1,22525,22506,-0.000844,1.0,3,2,0
8779,B,0,0,0,10083,10083,0.0,1.0,4,4,0
8804,B,0,0,0,21957,21957,0.0,1.0,2,2,0
8811,B,0,0,0,8589,8589,0.0,1.0,1,1,0
8812,B,0,0,0,10099,10099,0.0,1.0,1,1,0
8829,B,0,0,1,12078,12038,-0.003312,1.0,10,4,0
9024,B,0,0,0,2468,2468,0.0,1.0,1,1,0
9171,B,0,0,0,5074,5074,0.0,1.0,2,2,0
9026,B,0,0,0,8042,8042,0.0,1.0,1,1,0
238035,B,0,0,0,13584,13584,0.0,1.0,1,1,0
9030,B,0,0,0,10820,10820,0.0,1.0,1,1,0
9276,B,0,0,0,13595,13595,0.0,1.0,1,1,0
9050,B,0,0,1,10418,10391,-0.002592,1.0,7,3,0
9051,B,0,0,0,9246,9246,0.0,1.0,2,2,0
9052,B,0,0,0,3910,3910,0.0,1.0,1,1,0
9053,B,0,0,1,7758,7689,-0.008894,1.0,6,1,0
9054,B,0,0,0,10529,10529,0.0,1.0,1,1,0
9055,B,0,0,1,10982,10981,-9.1e-05,1.0,2,1,0
9056,B,0,0,0,15212,15212,0.0,1.0,1,1,0
9193,B,0,0,0,10924,10924,0.0,1.0,1,1,0
9194,B,0,0,0,15320,15320,0.0,1.0,1,1,0
9195,B,0,0,0,8534,8534,0.0,1.0,1,1,0
9190,B,0,0,1,14493,14471,-0.001518,1.0,2,1,0
9191,B,0,0,1,6849,6847,-0.000292,1.0,4,3,0
9201,B,0,0,1,6556,6485,-0.01083,1.0,12,2,0
9192,B,0,0,0,11392,11392,0.0,1.0,1,1,0
9197,B,0,0,0,14115,14115,0.0,1.0,1,1,0
9198,B,0,0,0,16653,16653,0.0,1.0,1,1,0
9216,B,0,0,1,10748,10662,-0.008001,1.0,9,2,0
9217,B,0,0,1,7600,7544,-0.007368,1.0,9,2,0
9218,B,0,0,0,9072,9072,0.0,1.0,2,2,0
9219,B,0,0,0,18252,18252,0.0,1.0,1,1,0
9220,B,0,0,0,11671,11671,0.0,1.0,1,1,0
9221,B,0,0,0,14169,14169,0.0,1.0,1,1,0
238042,B,0,0,0,7842,7842,0.0,1.0,2,2,0
238043,B,0,0,0,25812,25812,0.0,1.0,1,1,0
238051,B,0,0,0,17497,17497,0.0,1.0,1,1,0
238052,B,0,0,0,25982,25982,0.0,1.0,1,1,0
9203,B,0,0,1,17468,17295,-0.009904,1.0,26,7,0
9206,B,0,0,1,4964,4963,-0.000201,1.0,3,2,0
9207,B,0,0,0,15580,15580,0.0,1.0,2,2,0
3595,B,0,0,0,30629,30629,0.0,1.0,1,1,0
3596,B,0,0,0,11027,11027,0.0,1.0,4,4,0
3758,B,0,0,0,2787,2787,0.0,1.0,4,4,0
3597,B,0,0,0,14356,14356,0.0,1.0,3,3,0
235674,B,0,0,1,9138,9107,-0.003392,1.0,6,3,0
3598,B,0,0,0,17299,17299,0.0,1.0,3,3,0
3739,B,0,0,0,19650,19650,0.0,1.0,3,3,0
3803,B,0,0,1,18669,18649,-0.001071,1.0,4,3,0
3725,B,0,0,1,7126,7020,-0.014875,1.0,24,5,0
3726,B,0,0,1,6889,6870,-0.002758,1.0,5,4,0
3742,B,0,0,0,11422,11422,0.0,1.0,3,3,0
3743,B,0,0,0,6499,6499,0.0,1.0,3,3,0
3753,B,0,0,1,6693,6680,-0.001942,1.0,4,3,0
3746,B,0,0,0,14285,14285,0.0,1.0,3,3,0
3748,B,0,0,1,9805,9386,-0.042733,1.0,65,14,0
3749,B,0,0,0,11096,11096,0.0,1.0,3,3,0
3750,B,0,0,1,7862,7842,-0.002544,1.0,9,3,0
3751,B,0,0,0,12636,12636,0.0,1.0,3,3,0
3765,B,0,0,1,5186,5165,-0.004049,1.0,9,4,0
235740,B,0,0,0,13350,13350,0.0,1.0,3,3,0
3752,B,0,0,0,15809,15809,0.0,1.0,2,2,0
235734,B,0,0,0,7544,7544,0.0,1.0,4,4,0
3754,B,0,0,1,2702,2675,-0.009993,1.0,8,4,0
235735,B,0,0,1,5232,5231,-0.000191,1.0,5,4,0
3756,B,0,0,1,12510,12453,-0.004556,1.0,16,5,0
3757,B,0,0,0,7689,7689,0.0,1.0,4,4,0
3760,B,0,0,0,10925,10925,0.0,1.0,3,3,0
3761,B,0,0,0,20816,20816,0.0,1.0,4,4,0
3762,B,0,0,0,11415,11415,0.0,1.0,3,3,0
3763,B,0,0,0,16327,16327,0.0,1.0,3,3,0
3766,B,0,0,0,15751,15751,0.0,1.0,3,3,0
3802,B,0,0,0,10708,10708,0.0,1.0,3,3,0
3075,B,0,0,0,4679,4679,0.0,1.0,1,1,0
3076,B,0,0,0,15328,15328,0.0,1.0,1,1,0
3107,B,0,0,0,2465,2465,0.0,1.0,2,2,0
235454,B,0,0,0,14614,14614,0.0,1.0,1,1,0
235455,B,0,0,0,4267,4267,0.0,1.0,1,1,0
3077,B,0,0,1,1962,1956,-0.003058,1.0,4,3,0
3078,B,0,0,1,3454,3438,-0.004632,1.0,3,2,0
3079,B,0,0,1,5885,5806,-0.013424,1.0,9,2,0
3080,B,0,0,0,19802,19802,0.0,1.0,1,1,0
3081,B,0,0,0,14282,14282,0.0,1.0,1,1,0
3082,B,0,0,0,14157,14157,0.0,1.0,1,1,0
3083,B,0,0,0,7599,7599,0.0,1.0,1,1,0
235456,B,0,0,0,15583,15583,0.0,1.0,1,1,0
235457,B,0,0,0,16558,16558,0.0,1.0,1,1,0
3089,B,0,0,0,12891,12891,0.0,1.0,1,1,0
235459,B,0,0,0,16882,16882,0.0,1.0,1,1,0
235460,B,0,0,0,21333,21333,0.0,1.0,1,1,0
3123,B,0,0,0,3914,3914,0.0,1.0,2,2,0
3126,B,0,0,0,9236,9236,0.0,1.0,1,1,0
3211,B,0,0,0,2724,2724,0.0,1.0,3,3,0
3217,B,0,0,0,10656,10656,0.0,1.0,1,1,0
235476,B,0,0,0,31004,31004,0.0,1.0,1,1,0
235513,B,0,0,0,20760,20760,0.0,1.0,1,1,0
3223,B,0,0,0,15503,15503,0.0,1.0,2,2,0
3229,B,0,0,1,1877,1855,-0.011721,1.0,6,3,0
3230,B,0,0,1,14551,14532,-0.001306,1.0,5,2,0
3224,B,0,0,0,10111,10111,0.0,1.0,2,2,0
3225,B,0,0,1,9219,9201,-0.001952,1.0,4,2,0
3226,B,0,0,0,5065,5065,0.0,1.0,3,3,0
3228,B,0,0,0,20513,20513,0.0,1.0,1,1,0
3231,B,0,0,0,18982,18982,0.0,1.0,1,1,0
3232,B,0,0,0,10799,10799,0.0,1.0,2,2,0
237979,B,0,0,0,13467,13467,0.0,1.0,2,2,0
238047,B,0,0,0,19883,19883,0.0,1.0,1,1,0
238048,B,0,0,1,11868,11864,-0.000337,1.0,5,2,0
9208,B,0,0,0,21711,21711,0.0,1.0,1,1,0
9209,B,0,0,0,10099,10099,0.0,1.0,1,1,0
238049,B,0,0,0,18437,18437,0.0,1.0,1,1,0
9210,B,0,0,0,21323,21323,0.0,1.0,2,2,0
9212,B,0,0,1,13429,13406,-0.001713,1.0,8,2,0
9214,B,0,0,0,10799,10799,0.0,1.0,2,2,0
9215,B,0,0,1,9477,9475,-0.000211,1.0,4,3,0
9223,B,0,0,0,21168,21168,0.0,1.0,1,1,0
237981,B,0,0,0,14153,14153,0.0,1.0,1,1,0
238055,B,0,0,1,10821,10813,-0.000739,1.0,3,1,0
9275,B,0,0,0,15300,15300,0.0,1.0,1,1,0
9278,B,0,0,0,16121,16121,0.0,1.0,2,2,0
9279,B,0,0,0,16642,16642,0.0,1.0,1,1,0
9299,B,0,0,1,11329,11323,-0.00053,1.0,8,6,0
9308,B,0,0,0,20815,20815,0.0,1.0,2,2,0
9309,B,0,0,0,21777,21777,0.0,1.0,2,2,0
9281,B,0,0,0,5562,5562,0.0,1.0,1,1,0
9294,B,0,0,0,11079,11079,0.0,1.0,3,3,0
238076,B,0,1,1,14660,9448,-0.355525,1.0,9,2,0
9298,B,0,0,1,17143,16976,-0.009742,1.0,39,6,0
238086,B,0,0,1,10861,10742,-0.010957,1.0,14,5,0
9311,B,0,0,0,14475,14475,0.0,1.0,1,1,0
9313,B,0,0,0,13615,13615,0.0,1.0,1,1,0
9316,B,0,0,0,12291,12291,0.0,1.0,1,1,0
238280,B,0,0,0,15179,15179,0.0,1.0,1,1,0
9320,B,0,0,0,18249,18249,0.0,1.0,1,1,0
238306,B,0,0,1,10952,10926,-0.002374,1.0,2,1,0
9321,B,0,0,0,10147,10147,0.0,1.0,1,1,0
238090,B,0,0,0,11244,11244,0.0,1.0,1,1,0
3964,B,0,0,1,6265,6263,-0.000319,1.0,5,4,0
3965,B,0,0,1,7640,7623,-0.002225,1.0,5,3,0
235826,B,0,0,0,13114,13114,0.0,1.0,2,2,0
235827,B,0,0,1,12350,12310,-0.003239,1.0,11,5,0
3950,B,0,0,1,15719,15663,-0.003563,1.0,12,5,0
3951,B,0,0,1,13163,13156,-0.000532,1.0,4,3,0
3974,B,0,0,1,13069,13068,-7.7e-05,1.0,2,1,0
3975,B,0,0,1,22281,22270,-0.000494,1.0,2,1,0
3976,B,0,0,0,25986,25986,0.0,1.0,1,1,0
235829,B,0,0,0,24630,24630,0.0,1.0,1,1,0
3952,B,0,0,0,19709,19709,0.0,1.0,1,1,0
3953,B,0,0,0,19381,19381,0.0,1.0,2,2,0
3978,B,0,0,0,12899,12899,0.0,1.0,1,1,0
235830,B,0,0,0,16649,16649,0.0,1.0,1,1,0
3955,B,0,0,0,23932,23932,0.0,1.0,3,3,0
3956,B,0,0,1,10724,10084,-0.059679,1.0,73,19,0
235831,B,0,0,1,4470,4469,-0.000224,1.0,6,5,0
3957,B,0,0,1,11642,11625,-0.00146,1.0,9,6,0
235832,B,0,0,1,13481,13469,-0.00089,1.0,4,3,0
3979,B,0,0,0,22697,22697,0.0,1.0,1,1,0
3980,B,0,0,0,30230,30230,0.0,1.0,1,1,0
3982,B,0,0,0,20859,20859,0.0,1.0,1,1,0
4045,B,0,0,0,9941,9941,0.0,1.0,1,1,0
3983,B,0,0,0,23856,23856,0.0,1.0,1,1,0
4053,B,0,0,0,15769,15769,0.0,1.0,1,1,0
4054,B,0,0,0,21685,21685,0.0,1.0,1,1,0
235867,B,0,0,0,10936,10936,0.0,1.0,1,1,0
4063,B,0,1,1,23537,6262,-0.733951,0.713728,15,2,0
4166,B,0,0,1,6276,6208,-0.010835,1.0,14,3,0
235910,B,0,0,1,3917,3912,-0.001276,1.0,4,3,0
4069,B,0,0,0,5438,5438,0.0,1.0,1,1,0
4274,B,0,0,0,15808,15808,0.0,1.0,1,1,0
8136,B,0,0,0,8496,8496,0.0,1.0,2,2,0
8158,B,0,0,0,9931,9931,0.0,1.0,2,2,0
8159,B,0,0,0,12668,12668,0.0,1.0,3,3,0
237612,B,0,0,0,12219,12219,0.0,1.0,3,3,0
8137,B,0,0,0,5833,5833,0.0,1.0,2,2,0
237605,B,0,0,1,4479,4478,-0.000223,1.0,4,3,0
8138,B,0,0,1,2009,1991,-0.00896,1.0,10,3,0
8139,B,0,0,1,7152,7018,-0.018736,1.0,27,13,0
8142,B,0,0,1,3979,3977,-0.000503,1.0,4,3,0
8143,B,0,0,0,12314,12314,0.0,1.0,2,2,0
237609,B,0,0,1,16556,16297,-0.015644,1.0,53,14,0
237610,B,0,0,0,6670,6670,0.0,1.0,2,2,0
8145,B,0,0,0,10302,10302,0.0,1.0,2,2,0
8146,B,0,0,0,25250,25250,0.0,1.0,4,4,0
8147,B,0,0,0,22089,22089,0.0,1.0,3,3,0
8148,B,0,0,1,2973,2918,-0.0185,1.0,22,7,0
8149,B,0,0,0,10600,10600,0.0,1.0,2,2,0
8150,B,0,0,0,15871,15871,0.0,1.0,3,3,0
8151,B,0,0,0,4624,4624,0.0,1.0,2,2,0
8180,B,0,0,0,26573,26573,0.0,1.0,4,4,0
8181,B,0,0,1,10709,10663,-0.004295,1.0,21,4,0
8182,B,0,0,0,22792,22792,0.0,1.0,1,1,0
8183,B,0,0,1,6855,6835,-0.002918,1.0,6,3,0
8184,B,0,0,0,3782,3782,0.0,1.0,4,4,0
8185,B,0,0,0,14006,14006,0.0,1.0,4,4,0
8186,B,0,0,0,23211,23211,0.0,1.0,2,2,0
8187,B,0,0,1,5359,5358,-0.000187,1.0,3,2,0
8188,B,0,0,1,3917,3900,-0.00434,1.0,3,2,0
8189,B,0,0,0,10882,10882,0.0,1.0,2,2,0
237611,B,0,0,0,14976,14976,0.0,1.0,1,1,0
237618,B,0,0,1,15552,15497,-0.003537,1.0,9,7,0
237619,B,0,0,1,3993,3898,-0.023792,1.0,27,7,0
9799,B,0,0,0,20875,20875,0.0,1.0,1,1,0
9800,B,0,0,1,5113,5109,-0.000782,1.0,4,3,0
238289,B,0,0,1,12402,12360,-0.003387,1.0,9,3,0
238301,B,0,0,1,11723,11626,-0.008274,1.0,23,3,0
238302,B,0,1,1,20491,5567,-0.72832,0.417886,14,3,0
238303,B,0,0,1,6656,6627,-0.004357,1.0,11,4,0
9807,B,0,0,1,23149,22360,-0.034084,1.0,97,24,0
9836,B,0,0,0,18403,18403,0.0,1.0,1,1,0
9837,B,0,0,0,16213,16213,0.0,1.0,1,1,0
238106,B,0,0,0,14928,14928,0.0,1.0,1,1,0
9809,B,0,0,0,15744,15744,0.0,1.0,1,1,0
9851,B,0,0,0,14106,14106,0.0,1.0,2,2,0
9865,B,0,0,0,8675,8675,0.0,1.0,5,5,0
9866,B,0,0,0,12715,12715,0.0,1.0,2,2,0
9868,B,0,0,0,16061,16061,0.0,1.0,3,3,0
9869,B,0,0,0,9537,9537,0.0,1.0,2,2,0
9871,B,0,0,0,8340,8340,0.0,1.0,2,2,0
9872,B,0,0,0,12922,12922,0.0,1.0,5,5,0
9899,B,0,0,0,13367,13367,0.0,1.0,1,1,0
9913,B,0,0,0,14138,14138,0.0,1.0,1,1,0
9915,B,0,0,0,11034,11034,0.0,1.0,3,3,0
10000,B,0,0,0,23904,23904,0.0,1.0,1,1,0
9916,B,0,0,0,14913,14913,0.0,1.0,4,4,0
9925,B,0,0,0,13060,13060,0.0,1.0,2,2,0
9926,B,0,0,1,13195,13194,-7.6e-05,1.0,6,5,0
238376,B,0,0,1,15590,15585,-0.000321,1.0,8,7,0
238377,B,0,0,1,7911,7900,-0.00139,1.0,10,7,0
9928,B,0,0,0,20919,20919,0.0,1.0,1,1,0
9963,B,0,0,1,4934,4930,-0.000811,1.0,5,4,0
9964,B,0,0,0,5298,5298,0.0,1.0,7,7,0
9976,B,0,0,0,20744,20744,0.0,1.0,1,1,0
9977,B,0,0,1,15465,15440,-0.001617,1.0,5,2,0
236356,B,0,0,0,12870,12870,0.0,1.0,1,1,0
5190,B,0,0,0,12020,12020,0.0,1.0,1,1,0
5257,B,0,0,0,12515,12515,0.0,1.0,1,1,0
5361,B,0,0,0,19268,19268,0.0,1.0,1,1,0
5258,B,0,0,0,9938,9938,0.0,1.0,1,1,0
5387,B,0,0,0,24797,24797,0.0,1.0,1,1,0
5268,B,0,0,0,7582,7582,0.0,1.0,3,3,0
5269,B,0,0,0,11397,11397,0.0,1.0,1,1,0
5270,B,0,0,0,20348,20348,0.0,1.0,1,1,0
5365,B,0,1,1,32323,24589,-0.239272,0.418457,10,7,0
5366,B,0,0,1,18035,18027,-0.000444,1.0,4,3,0
236423,B,0,0,0,18629,18629,0.0,1.0,1,1,0
5389,B,0,0,0,11935,11935,0.0,1.0,1,1,0
5390,B,0,0,0,12618,12618,0.0,1.0,1,1,0
5491,B,0,0,0,20126,20126,0.0,1.0,1,1,0
236478,B,0,0,0,31359,31359,0.0,1.0,1,1,0
5391,B,0,0,0,21000,21000,0.0,1.0,1,1,0
236479,B,0,0,0,14122,14122,0.0,1.0,1,1,0
5395,B,0,0,0,17981,17981,0.0,1.0,1,1,0
236468,B,0,0,0,20354,20354,0.0,1.0,1,1,0
5396,B,0,0,0,20228,20228,0.0,1.0,1,1,0
236574,B,0,1,1,28329,18618,-0.342794,0.332459,28,8,0
5408,B,0,0,1,14214,14212,-0.000141,1.0,4,2,0
5409,B,0,0,1,6148,6135,-0.002115,1.0,3,1,0
5410,B,0,0,0,17542,17542,0.0,1.0,3,3,0
5412,B,0,0,0,23223,23223,0.0,1.0,1,1,0
5482,B,0,0,0,14933,14933,0.0,1.0,3,3,0
5476,B,0,0,1,16975,16889,-0.005066,1.0,13,7,0
5477,B,0,0,0,7675,7675,0.0,1.0,3,3,0
5478,B,0,0,0,17647,17647,0.0,1.0,1,1,0
236469,B,0,0,0,21778,21778,0.0,1.0,1,1,0
5479,B,0,0,1,12780,12768,-0.000939,1.0,7,2,0
76,B,0,0,1,9467,9460,-0.000739,1.0,8,7,0
77,B,0,0,1,4920,4754,-0.03374,1.0,39,19,0
190,B,0,0,1,21912,21892,-0.000913,1.0,3,1,0
198,B,0,0,0,25319,25319,0.0,1.0,3,3,0
193,B,0,0,1,8411,8395,-0.001902,1.0,6,5,0
234327,B,0,0,0,13033,13033,0.0,1.0,3,3,0
197,B,0,0,0,14817,14817,0.0,1.0,3,3,0
204,B,0,0,0,25052,25052,0.0,1.0,2,2,0
205,B,0,0,0,24883,24883,0.0,1.0,1,1,0
363,B,0,0,1,18654,18647,-0.000375,1.0,4,3,0
365,B,0,0,0,19616,19616,0.0,1.0,1,1,0
234396,B,0,0,0,22459,22459,0.0,1.0,2,2,0
371,B,0,0,0,10617,10617,0.0,1.0,4,4,0
373,B,0,0,0,23156,23156,0.0,1.0,1,1,0
377,B,0,0,0,23225,23225,0.0,1.0,1,1,0
374,B,0,0,1,9104,9086,-0.001977,1.0,6,4,0
375,B,0,0,0,17610,17610,0.0,1.0,6,6,0
376,B,0,0,0,15881,15881,0.0,1.0,3,3,0
409,B,0,0,0,19561,19561,0.0,1.0,1,1,0
941,B,0,0,0,4156,4156,0.0,1.0,3,3,0
947,B,0,0,1,9212,8313,-0.09759,1.0,96,19,0
960,B,0,0,0,10475,10475,0.0,1.0,1,1,0
1223,B,0,0,1,5888,5874,-0.002378,1.0,6,4,0
1565,B,0,0,0,15700,15700,0.0,1.0,2,2,0
1566,B,0,0,1,10850,10840,-0.000922,1.0,7,4,0
1570,B,0,0,0,22608,22608,0.0,1.0,1,1,0
1716,B,0,0,1,12535,10837,-0.135461,1.0,101,6,1
1730,B,0,0,1,3287,2685,-0.183146,1.0,60,12,1
1731,B,0,0,1,13636,13558,-0.00572,1.0,2,2,0
234934,B,0,0,1,13609,13517,-0.00676,1.0,3,2,0
1773,B,0,0,1,6539,6148,-0.059795,1.0,26,12,0
2250,B,0,0,1,28531,28529,-7e-05,1.0,3,2,0
6377,B,0,0,0,14718,14718,0.0,1.0,1,1,0
6473,B,0,0,1,9313,9305,-0.000859,1.0,5,2,0
6531,B,0,0,1,18985,18883,-0.005373,1.0,24,16,0
6378,B,0,0,0,14494,14494,0.0,1.0,1,1,0
6536,B,0,0,0,14262,14262,0.0,1.0,1,1,0
6537,B,0,0,0,4837,4837,0.0,1.0,1,1,0
6538,B,0,0,1,7453,7451,-0.000268,1.0,4,2,0
6539,B,0,0,0,7406,7406,0.0,1.0,1,1,0
6379,B,0,0,0,5585,5585,0.0,1.0,3,3,0
236910,B,0,0,0,7760,7760,0.0,1.0,1,1,0
6470,B,0,0,1,4450,4443,-0.001573,1.0,5,3,0
6484,B,0,0,1,7243,7014,-0.031617,1.0,25,8,0
6534,B,0,0,0,22875,22875,0.0,1.0,1,1,0
6535,B,0,0,1,7401,7378,-0.003108,1.0,3,2,0
6499,B,0,0,0,9977,9977,0.0,1.0,1,1,0
6500,B,0,0,0,6670,6670,0.0,1.0,2,2,0
6505,B,0,0,1,8138,7280,-0.105431,1.0,176,3,0
6510,B,0,0,1,18332,18330,-0.000109,1.0,2,1,0
6511,B,0,0,1,19415,19413,-0.000103,1.0,2,1,0
6512,B,0,0,0,5882,5882,0.0,1.0,2,2,0
6526,B,0,0,1,6216,6181,-0.005631,1.0,8,3,0
236908,B,0,0,1,3527,3511,-0.004536,1.0,9,6,0
6513,B,0,0,0,22372,22372,0.0,1.0,1,1,0
6515,B,0,0,1,6287,6285,-0.000318,1.0,2,1,0
236920,B,0,0,0,22731,22731,0.0,1.0,1,1,0
236921,B,0,0,0,12893,12893,0.0,1.0,2,2,0
6522,B,0,0,0,22576,22576,0.0,1.0,1,1,0
6540,B,0,0,0,20472,20472,0.0,1.0,1,1,0
6541,B,0,0,0,14785,14785,0.0,1.0,1,1,0
6543,B,0,0,0,8296,8296,0.0,1.0,2,2,0
236915,B,0,0,1,8649,8647,-0.000231,1.0,7,5,0
236923,B,0,0,0,22287,22287,0.0,1.0,1,1,0
237299,B,0,0,1,9574,9560,-0.001462,1.0,4,3,0
7454,B,0,0,1,10262,10253,-0.000877,1.0,5,4,0
7455,B,0,0,1,8581,8571,-0.001165,1.0,8,5,0
8164,B,0,0,0,10592,10592,0.0,1.0,1,1,0
7457,B,0,0,0,12095,12095,0.0,1.0,2,2,0
7458,B,0,0,0,9854,9854,0.0,1.0,5,5,0
8171,B,0,0,0,32611,32611,0.0,1.0,2,2,0
8172,B,0,0,0,20410,20410,0.0,1.0,2,2,0
8173,B,0,0,0,22859,22859,0.0,1.0,2,2,0
237302,B,0,0,0,12265,12265,0.0,1.0,1,1,0
237303,B,0,0,0,10003,10003,0.0,1.0,2,2,0
7459,B,0,0,0,7766,7766,0.0,1.0,3,3,0
7460,B,0,0,0,4249,4249,0.0,1.0,5,5,0
8141,B,0,0,0,14915,14915,0.0,1.0,2,2,0
