img_id,ink_ratio,small_blobs,edge_ink,main_frac
100104,0.1165,0,0.0000,0.5781
100105,0.3260,28,0.1799,0.3918
100106,0.1813,2,0.0192,0.4997
100107,0.2001,41,0.0217,0.3721
100108,0.3318,42,0.1187,0.3485
100109,0.2432,43,0.1704,0.3586
10011,0.2316,0,0.0414,0.5066
100110,0.1328,13,0.0500,0.6193
100111,0.1952,18,0.0112,0.5112
100112,0.1224,0,0.0000,0.5365
100113,0.1870,9,0.0070,0.5432
100114,0.2156,14,0.0084,0.5239
100115,0.3329,19,0.0250,0.8728
100116,0.2044,81,0.0955,0.3906
100117,0.1669,17,0.0663,0.4654
100118,0.2450,71,0.0782,0.4380
100119,0.2002,1,0.0078,0.6474
10012,0.1037,2,0.0416,0.4227
100120,0.1362,1,0.0000,0.6219
100121,0.1055,0,0.0089,0.4226
100122,0.1780,27,0.1221,0.4299
100123,0.2126,0,0.0225,0.5295
100124,0.3579,26,0.1854,0.8919
100125,0.0955,1,0.0190,0.3476
100126,0.1669,0,0.0239,0.5072
100127,0.2454,7,0.0828,0.9704
100128,0.2560,3,0.1115,0.9831
100129,0.2759,1,0.0475,0.9761
10013,0.1584,2,0.0000,0.5945
100130,0.2116,6,0.0283,0.5019
100131,0.3085,1,0.0557,0.5086
100132,0.0955,3,0.0160,0.4216
100133,0.2280,35,0.0659,0.5369
100134,0.1590,6,0.0732,0.4473
100135,0.2368,0,0.0342,0.5406
100136,0.1493,0,0.0359,0.5015
100137,0.1873,0,0.0381,0.4925
100138,0.2435,0,0.0254,0.5628
100139,0.2274,0,0.0000,0.7871
10014,0.1263,1,0.0000,0.3846
100140,0.3022,0,0.0000,0.9079
100141,0.3781,24,0.0042,0.9816
100142,0.0870,0,0.0028,0.4616
100143,0.0977,0,0.0000,0.6141
100144,0.3137,0,0.0294,0.5383
100145,0.2517,0,0.0000,0.7356
100146,0.1714,0,0.0179,1.0000
100147,0.1985,0,0.0000,0.8458
100148,0.2201,0,0.0000,0.7671
100149,0.3101,0,0.0068,1.0000
10015,0.0928,10,0.0137,0.3491
100150,0.2327,0,0.0042,0.9182
100151,0.1714,0,0.0179,1.0000
100152,0.1980,0,0.0000,1.0000
100153,0.0597,0,0.0123,0.6372
100154,0.4681,0,0.0574,1.0000
100155,0.4788,0,0.0513,1.0000
100156,0.2939,2,0.0178,0.8729
100157,0.3161,0,0.0226,1.0000
100158,0.4209,2,0.0208,0.9974
100159,0.5396,1,0.0809,0.9998
10016,0.1103,8,0.0004,0.2378
100160,0.4914,1,0.0247,0.9958
100161,0.3892,4,0.0712,0.9982
100162,0.3542,3,0.0284,0.9996
100163,0.3553,1,0.0328,0.9899
100164,0.3417,2,0.1027,0.5475
100165,0.1641,3,0.0273,0.9754
100166,0.3207,0,0.0234,1.0000
100167,0.3370,0,0.0376,1.0000
100168,0.1693,0,0.0399,0.9162
100688,0.3860,0,0.0161,1.0000
100689,0.2198,0,0.0073,1.0000
10069,0.1659,0,0.0000,1.0000
100690,0.1715,0,0.0034,1.0000
100691,0.1949,0,0.0112,1.0000
100692,0.2033,4,0.0546,0.8896
100693,0.2224,0,0.0000,1.0000
100694,0.1223,0,0.0327,0.9753
100695,0.1925,4,0.0448,0.5513
100696,0.2172,0,0.0543,0.7118
100697,0.1710,1,0.0188,0.4917
100698,0.0821,1,0.0472,0.5348
100699,0.1060,14,0.0062,0.9368
1007,0.0450,18,0.0770,0.7267
10070,0.2407,0,0.0112,1.0000
100700,0.1083,5,0.0023,0.4508
100701,0.0723,3,0.0000,0.4286
100702,0.0734,2,0.0000,0.6009
100703,0.1959,0,0.0000,1.0000
100704,0.2843,1,0.0000,0.9999
100705,0.1430,0,0.0000,1.0000
100706,0.1302,0,0.0000,0.9681
100707,0.1859,0,0.0010,1.0000
100708,0.1488,0,0.0116,0.7394
100709,0.2657,0,0.0035,0.8136
10071,0.1135,0,0.0000,1.0000
100710,0.2316,0,0.0034,0.8183
100711,0.1465,0,0.0216,0.7281
100712,0.1007,0,0.0186,0.9630
100713,0.1201,0,0.0060,0.9419
100714,0.1254,0,0.0043,0.5758
100715,0.3910,0,0.0088,0.8976
100716,0.1273,0,0.0812,0.6297
100717,0.0878,0,0.0656,0.7784
100718,0.1360,0,0.0000,0.9622
100719,0.1047,0,0.0000,0.4417
10072,0.1704,0,0.0000,1.0000
100720,0.1091,0,0.0000,0.9441
100721,0.0957,1,0.0000,0.9083
100722,0.1016,3,0.0000,0.7163
100723,0.1313,0,0.0000,0.5127
100724,0.1682,0,0.0221,0.7255
100725,0.1452,1,0.0000,0.6822
100726,0.1034,0,0.0000,0.6673
100727,0.1346,0,0.0000,0.7201
100728,0.0564,0,0.0000,0.5745
100729,0.0688,1,0.0000,0.3134
10073,0.1311,0,0.0017,1.0000
100730,0.0813,0,0.0000,0.6280
100731,0.0659,1,0.0000,0.4765
100732,0.1447,206,0.0468,0.6383
100733,0.2464,0,0.0660,1.0000
100734,0.3378,0,0.0627,1.0000
100735,0.3784,0,0.0625,1.0000
100736,0.1065,1,0.0536,0.7927
100737,0.2404,0,0.0448,0.8906
100738,0.3203,0,0.0488,1.0000
100739,0.2911,0,0.0551,1.0000
10074,0.1337,0,0.0000,1.0000
100740,0.2985,0,0.0527,1.0000
100741,0.2666,0,0.0454,0.8645
100742,0.0594,7,0.0372,0.4093
100743,0.1356,0,0.0330,0.4102
100744,0.2110,0,0.0262,1.0000
100169,0.3562,0,0.0376,1.0000
10017,0.2052,17,0.0000,0.8490
100170,0.3923,1,0.0472,0.9999
100171,0.4641,0,0.9365,0.8475
100172,0.2054,0,0.0468,1.0000
100173,0.5376,0,0.0413,1.0000
100174,0.3545,0,0.0375,1.0000
100175,0.3919,0,0.9724,0.7942
100176,0.2891,8,0.0000,0.9146
100177,0.2140,0,0.0027,0.9104
100178,0.2567,0,0.0024,0.9452
100179,0.2341,0,0.0000,0.8863
10018,0.1313,0,0.0000,0.3014
100180,0.1498,0,0.0000,0.8052
100181,0.3059,0,0.0000,0.8682
100182,0.1683,0,0.0057,0.6447
100183,0.1525,0,0.0000,0.8294
100184,0.1986,0,0.0065,0.8629
100185,0.4649,0,0.0000,0.8333
100186,0.2170,0,0.0000,0.9005
100187,0.3291,0,0.0000,0.9010
100188,0.2696,0,0.0000,0.9170
100189,0.2431,0,0.0046,0.8763
10019,0.1244,2,0.0000,0.3351
100190,0.3762,0,0.0000,1.0000
100191,0.4839,0,0.0009,1.0000
100192,0.3329,0,0.0061,1.0000
100193,0.3408,0,0.0031,1.0000
100194,0.3238,0,0.0000,1.0000
100195,0.3122,0,0.0005,0.8479
100196,0.2731,0,0.0071,0.8523
100197,0.1739,1,0.0000,0.9991
100198,0.2303,1,0.0042,0.9950
100199,0.1846,0,0.0000,1.0000
1002,0.1730,2,0.0063,0.9702
10020,0.1559,0,0.0000,0.4138
100200,0.1645,0,0.0000,1.0000
100201,0.2326,0,0.0000,1.0000
100202,0.1295,4,0.0000,0.6908
100203,0.1870,6,0.0132,0.8408
100204,0.2434,83,0.0197,0.7915
100205,0.2270,81,0.0793,0.7549
100206,0.1634,1,0.0000,0.9739
100207,0.1614,0,0.0000,1.0000
100208,0.2388,18,0.0000,0.9511
100209,0.3203,55,0.1453,0.6908
10021,0.1210,0,0.0072,0.3414
100210,0.2279,151,0.0732,0.7413
100211,0.3056,0,0.0000,0.8508
100212,0.3032,0,0.0000,0.8384
100213,0.2163,0,0.0000,1.0000
100214,0.2623,0,0.0000,1.0000
100215,0.2089,0,0.0000,0.9096
100216,0.1676,0,0.0000,0.9965
100217,0.2399,0,0.0000,0.8063
100218,0.1844,0,0.0000,0.7687
100219,0.1976,0,0.0000,0.7622
10022,0.1021,0,0.0068,0.3299
100220,0.1791,0,0.0000,0.4044
100221,0.1469,0,0.0000,0.4662
100222,0.1835,0,0.0000,1.0000
100223,0.2267,0,0.0000,1.0000
100224,0.1740,0,0.0000,1.0000
100225,0.2460,0,0.0000,1.0000
100572,0.4042,46,0.2159,0.6844
100573,0.2170,9,0.0352,0.8627
100574,0.2412,15,0.0032,0.9618
100575,0.2875,12,0.0551,0.9414
100576,0.2577,0,0.0201,0.6820
100577,0.1859,0,0.0172,0.6452
100578,0.3997,0,0.0624,0.6800
100579,0.2441,0,0.0222,0.6124
10058,0.0873,0,0.0049,1.0000
100580,0.1762,68,0.0199,0.2080
100581,0.1393,4,0.0240,0.6696
100582,0.0189,414,0.0337,0.2039
100583,0.0208,714,0.0243,0.1459
100584,0.0253,537,0.0363,0.1514
100585,0.0234,560,0.0352,0.1669
100586,0.0191,385,0.0332,0.1979
100587,0.0284,673,0.0038,0.1376
100588,0.0206,659,0.0240,0.1458
100589,0.0169,517,0.0223,0.1653
10059,0.0528,0,0.0000,1.0000
100590,0.0774,0,0.0250,0.6685
100591,0.4181,1,0.8008,0.6814
100592,0.2787,0,0.0017,0.5218
100593,0.1907,0,0.0135,0.9226
100594,0.1640,0,0.0095,0.9416
100595,0.1218,0,0.0073,0.4628
100596,0.3023,0,0.0093,0.5628
100597,0.2497,0,0.0016,0.5191
100598,0.1549,0,0.0273,0.5580
100599,0.2374,0,0.0089,0.5551
1006,0.1888,8,0.0000,0.9948
10060,0.0473,0,0.0000,1.0000
100600,0.1592,1,0.0050,0.5059
100601,0.1506,3,0.0000,0.5406
100602,0.1945,2,0.0531,0.5913
100603,0.2176,57,0.0043,0.3755
100604,0.6441,0,0.2012,0.9635
100605,0.2056,0,0.0000,0.5336
100606,0.2357,0,0.0043,0.6016
100607,0.2640,10,0.0883,0.5690
100608,0.1554,0,0.0505,0.5623
100609,0.1778,5,0.0337,0.5500
10061,0.0263,0,0.0000,1.0000
100610,0.1732,4,0.0201,0.4206
100611,0.1842,0,0.0332,0.4440
100612,0.1252,1,0.0076,0.5634
100613,0.2486,2,0.0798,0.5667
100614,0.1843,0,0.0000,0.6418
100615,0.2008,0,0.0000,0.6509
100616,0.1318,1,0.0000,0.6763
100617,0.3539,0,0.0208,1.0000
100618,0.1678,2,0.0315,0.6622
100619,0.1419,0,0.0017,0.6846
10062,0.4235,5,0.6427,0.3228
100620,0.1326,0,0.0012,0.7443
100621,0.1399,0,0.0035,0.5743
100622,0.0843,0,0.0028,0.5627
100623,0.1553,0,0.0011,0.6250
100624,0.1143,0,0.0000,0.5425
100625,0.2050,0,0.0031,0.6298
100626,0.2001,1,0.0039,0.9999
100627,0.1609,0,0.0031,0.6007
100628,0.2480,0,0.0000,0.7349
100629,0.1599,0,0.0000,0.7978
10063,0.1227,1,0.0002,0.9986
100630,0.1334,0,0.0046,0.6128
100631,0.1060,0,0.0121,0.7046
100632,0.0695,19,0.0002,0.2129
100633,0.1295,3,0.0000,0.5489
100634,0.1607,20,0.0010,0.4319
100635,0.3876,67,0.2007,0.6333
100636,0.4185,353,0.2227,0.2566
100637,0.2441,0,0.0000,1.0000
100638,0.1836,0,0.0122,1.0000
100639,0.2040,0,0.0000,0.5798
10064,0.2557,0,0.0000,1.0000
100640,0.1312,0,0.0007,0.9643
100641,0.1432,0,0.0016,1.0000
100642,0.1039,0,0.0093,1.0000
100643,0.1335,0,0.0000,1.0000
100644,0.1353,0,0.0020,0.9516
100645,0.2068,0,0.0085,0.9736
100646,0.1983,0,0.0063,0.5641
100647,0.1235,0,0.0035,1.0000
100648,0.1707,0,0.0020,1.0000
100649,0.1733,0,0.0000,1.0000
10065,0.0916,0,0.0042,0.9943
100650,0.0608,0,0.0000,0.9892
100651,0.1164,0,0.0000,1.0000
100652,0.0639,0,0.0000,0.6468
100653,0.0641,4,0.0000,0.5552
100654,0.0770,0,0.0000,0.3899
100655,0.0884,0,0.0000,0.5427
100656,0.1640,0,0.0854,0.5954
100657,0.2446,0,0.0961,0.6936
100658,0.1078,0,0.0454,0.5270
100659,0.2146,1,0.0244,0.9984
10066,0.0814,0,0.0000,1.0000
100660,0.0575,12,0.0212,0.2404
100661,0.1010,2,0.0206,0.4967
100662,0.2127,0,0.0420,1.0000
100663,0.0897,1,0.0353,0.3345
100664,0.2493,0,0.0258,0.5099
100665,0.3291,0,0.0293,1.0000
100666,0.2352,3,0.0393,0.9798
100667,0.1275,4,0.0461,0.5512
100668,0.2273,0,0.0284,0.9569
100669,0.1275,4,0.0461,0.5512
10067,0.4659,0,0.6797,0.3857
100670,0.2449,5,0.0781,0.9304
100671,0.1774,3,0.0200,0.9859
100672,0.1473,0,0.0441,0.6147
100673,0.2173,0,0.0553,1.0000
100674,0.1022,7,0.0182,0.7389
100675,0.2213,47,0.0468,0.7772
100676,0.0604,10,0.0017,0.5318
100677,0.1125,9,0.0315,0.5483
100678,0.1928,70,0.0974,0.5468
100679,0.1108,2,0.0236,0.5300
10068,0.2211,0,0.0000,1.0000
100680,0.2227,0,0.0020,1.0000
100681,0.1722,0,0.0160,0.9687
100682,0.2415,0,0.0060,1.0000
100683,0.1098,0,0.0065,1.0000
100684,0.3145,0,0.0162,1.0000
100685,0.2221,0,0.0103,0.8113
100686,0.1785,0,0.0238,0.7657
100687,0.2637,0,0.0081,1.0000
100976,0.0802,0,0.0000,0.3929
100977,0.0957,0,0.0000,0.6765
100978,0.0708,0,0.0000,0.3860
100979,0.0762,0,0.0000,0.6720
10098,0.1044,8,0.0681,0.3436
100980,0.0664,0,0.0000,0.5370
100981,0.0979,0,0.0000,0.6192
100982,0.0496,0,0.0000,1.0000
100983,0.0735,0,0.0000,0.9340
100984,0.5634,1,0.0297,1.0000
100985,0.4782,10,0.0000,0.8997
100986,0.5464,2,0.0000,0.9999
100987,0.4998,3,0.0000,0.9991
100988,0.4587,1,0.0000,0.9607
100989,0.1486,6,0.0244,0.4712
10099,0.0946,0,0.0201,0.9744
100990,0.0753,20,0.0037,0.4408
100991,0.1041,0,0.0071,0.4937
100992,0.2797,9,0.1733,0.1967
100993,0.3013,0,0.0281,1.0000
100994,0.4090,0,0.0513,1.0000
100995,0.4069,0,0.0371,0.5595
100996,0.1965,0,0.0088,0.5991
100997,0.0930,9,0.0150,0.9870
100998,0.3466,0,0.0035,0.5347
100999,0.2431,0,0.0083,0.9712
101,0.0800,0,0.0000,0.5014
1010,0.1344,48,0.0226,0.2367
10100,0.0698,6,0.0293,0.4323
101000,0.2556,0,0.0256,0.5063
101001,0.2043,0,0.0139,0.3906
101002,0.1557,0,0.0096,0.4439
101003,0.1568,0,0.0098,0.3863
101004,0.1956,2,0.0129,0.5871
101005,0.1870,1,0.0089,0.6619
101006,0.2206,0,0.0339,0.9575
101007,0.2439,13,0.0392,0.3383
101008,0.1606,0,0.0000,0.5628
101009,0.4677,0,0.0006,1.0000
10101,0.1785,1,0.0850,0.9993
101010,0.1692,0,0.0081,0.7182
101011,0.3046,0,0.0054,0.3622
101012,0.1849,0,0.0000,0.3546
101013,0.3073,0,0.0532,0.5048
101014,0.1306,0,0.0546,1.0000
101015,0.0782,1,0.0000,0.9996
101016,0.2227,0,0.0133,0.9452
101017,0.3547,9,0.0615,0.7527
101018,0.2308,3,0.0112,0.9918
101019,0.2405,2,0.0000,0.8868
10102,0.1318,0,0.0039,1.0000
101020,0.2801,0,0.0389,0.6555
101021,0.0997,0,0.0000,0.3525
101022,0.1426,0,0.0388,0.2977
101023,0.1096,0,0.0000,0.6593
101024,0.1886,0,0.0000,0.4990
101025,0.1450,0,0.0021,0.7454
101026,0.2076,0,0.0000,0.5204
101027,0.1195,0,0.0000,0.5976
101028,0.2326,0,0.0046,0.5962
101029,0.1589,0,0.0000,0.6329
10103,0.1561,0,0.0001,1.0000
101030,0.1825,0,0.0020,0.6399
101031,0.1318,0,0.0000,0.7032
101032,0.2509,0,0.0000,0.5961
101033,0.1895,0,0.0038,0.5217
101034,0.1448,0,0.0002,1.0000
101035,0.2662,0,0.0029,0.4964
101036,0.0951,0,0.0076,0.4519
101037,0.2297,0,0.0007,0.6629
101038,0.2647,0,0.0000,1.0000
101039,0.1115,0,0.0000,0.2922
10104,0.2462,0,0.0068,0.7457
101040,0.0776,2,0.0000,0.2325
101041,0.0784,0,0.0006,0.3915
101042,0.0951,1,0.0000,0.3305
101043,0.2671,0,0.0459,0.7158
101044,0.1616,0,0.0250,0.5793
101045,0.1086,1,0.0183,0.4725
101046,0.1507,0,0.0535,0.5991
101047,0.1790,32,0.0228,0.9172
101048,0.0450,8,0.0010,0.5309
101049,0.0554,6,0.0088,0.6377
10105,0.2431,0,0.0000,1.0000
101050,0.3739,0,0.0040,1.0000
101051,0.2844,1,0.0066,0.5099
101052,0.2024,1,0.0072,0.7262
101053,0.3316,0,0.0104,1.0000
101054,0.2187,0,0.0210,1.0000
101055,0.1568,0,0.0127,0.5336
101056,0.4239,1,0.0011,0.8084
101057,0.2440,1,0.0355,0.3921
101058,0.1963,0,0.0178,0.4496
101059,0.3414,0,0.0052,0.7261
10106,0.1613,0,0.0000,0.4654
101060,0.3036,0,0.0188,0.4960
101061,0.2981,0,0.0137,1.0000
101062,0.2149,0,0.0389,0.4665
101063,0.1127,18,0.0355,0.2877
101064,0.2283,1,0.0681,0.3239
101065,0.2373,137,0.0052,0.4925
101066,0.2860,84,0.0452,0.5120
101067,0.4382,0,0.0681,0.7731
101068,0.1974,0,0.0408,0.4212
101069,0.1587,1,0.0573,0.2795
10107,0.1347,0,0.0006,1.0000
101070,0.1538,0,0.0765,0.4803
101071,0.2475,45,0.0856,0.6660
101072,0.3588,0,0.0598,1.0000
101073,0.1284,2,0.0021,0.3925
101074,0.2505,0,0.0000,1.0000
101075,0.2448,0,0.0000,1.0000
101076,0.2534,0,0.0000,1.0000
101077,0.3151,0,0.0000,0.5115
101078,0.3532,0,0.0127,1.0000
101079,0.2080,0,0.0278,0.3255
10108,0.1786,0,0.0000,1.0000
101080,0.4019,0,0.0096,0.6185
101081,0.2683,0,0.0074,0.3899
101082,0.1556,0,0.0071,0.6893
101083,0.3254,0,0.0056,0.3981
101084,0.3784,0,0.0229,0.4931
101085,0.1453,0,0.0110,0.7569
101086,0.2183,0,0.0168,0.4499
101087,0.1635,0,0.0183,0.6415
101088,0.0994,0,0.0637,0.8819
101089,0.0749,0,0.0000,0.8192
10109,0.1875,0,0.0000,1.0000
100918,0.3010,1,0.0056,0.5009
100919,0.2840,1,0.0000,0.5119
10092,0.0880,1,0.0000,0.9990
100920,0.2340,0,0.0000,0.5455
100921,0.2278,0,0.0009,0.5735
100922,0.2397,0,0.0000,0.5724
100923,0.2651,0,0.0000,0.5669
100924,0.1796,0,0.0000,0.5609
100925,0.2260,0,0.0000,0.6744
100926,0.2740,0,0.0000,0.6113
100927,0.2456,0,0.0000,1.0000
100928,0.2148,0,0.0000,0.5642
100929,0.1149,0,0.0000,0.5513
10093,0.0562,0,0.0000,1.0000
100930,0.4469,0,0.0000,0.9135
100931,0.1300,7,0.0630,0.6099
100932,0.1808,4,0.0811,0.4820
100933,0.0970,1,0.0924,0.4821
100934,0.4537,0,0.0000,0.9520
100935,0.5012,0,0.0000,0.9622
100936,0.0714,0,0.0000,0.3569
100937,0.0713,0,0.0000,0.5857
100938,0.2497,22,0.0000,0.5528
100939,0.4141,6,0.0000,0.8960
10094,0.0423,0,0.0000,1.0000
100940,0.4087,5,0.0000,0.9220
100941,0.4160,1,0.0000,0.4856
100942,0.4142,4,0.0000,0.9871
100943,0.1217,4,0.0002,0.4845
100944,0.4639,29,0.1215,0.4311
100945,0.2396,0,0.0212,0.4127
100946,0.3307,0,0.0061,1.0000
100947,0.2256,0,0.0115,0.6241
100948,0.3320,0,0.0083,1.0000
100949,0.2749,0,0.0044,0.5259
10095,0.1751,0,0.0470,1.0000
100950,0.1994,0,0.0020,0.9496
100951,0.2016,0,0.0000,0.4779
100952,0.2110,0,0.0094,0.4802
100953,0.2289,0,0.0236,0.5956
100954,0.2190,0,0.0077,0.6218
100955,0.4830,0,0.0221,0.7393
100956,0.1791,2,0.0000,0.6792
100957,0.1524,0,0.0000,0.7520
100958,0.1387,1,0.0000,0.6189
100959,0.1483,3,0.0125,0.9514
10096,0.2026,1,0.0715,0.9999
100960,0.1611,1,0.0099,0.9185
100961,0.2537,18,0.0120,0.9155
100962,0.3151,4,0.0000,0.9974
100963,0.3277,97,0.1583,0.6093
100964,0.1107,17,0.0000,0.4180
100965,0.3002,1,0.0000,0.9993
100966,0.2866,0,0.0000,1.0000
100967,0.1063,0,0.0000,0.4661
100968,0.1410,0,0.0000,0.5172
100969,0.1096,0,0.0000,0.4499
10097,0.2146,0,0.0548,1.0000
100970,0.1347,1,0.0000,0.4032
100971,0.1006,1,0.0012,0.3960
100972,0.0899,0,0.0018,0.5806
100973,0.2558,0,0.0000,1.0000
100974,0.2141,0,0.0000,1.0000
100975,0.1308,0,0.0010,0.6904
101090,0.0970,0,0.0000,0.5168
101091,0.4187,32,0.3744,0.3689
101092,0.3454,0,0.0554,0.6216
101093,0.3939,0,0.0754,1.0000
101094,0.1190,9,0.1538,0.3459
101095,0.3445,0,0.0576,0.5611
101096,0.1521,1,0.0251,0.3453
101097,0.1682,0,0.0348,0.4760
101098,0.3070,0,0.0374,0.5273
101099,0.2651,2,0.0618,0.5347
1011,0.1477,5,0.0209,0.9963
10110,0.3093,0,0.0090,1.0000
101100,0.3609,15,0.1351,0.6837
101101,0.3376,94,0.1510,0.7964
101102,0.4220,4,0.0664,0.5869
101103,0.1806,0,0.0181,0.4872
101104,0.2726,6,0.0000,0.9960
101105,0.2040,25,0.1071,0.5900
101106,0.2915,2,0.0000,0.9986
101107,0.1359,0,0.0330,0.4728
101108,0.1577,0,0.0077,0.5487
101109,0.1107,35,0.0857,0.2847
10111,0.2392,0,0.0000,1.0000
101110,0.1441,0,0.0159,0.5099
101111,0.0921,6,0.0549,0.2725
101112,0.1267,9,0.0244,0.5790
101113,0.1028,2,0.0190,0.4921
101114,0.4338,7,0.8794,0.9094
101115,0.2529,0,0.0146,0.5849
101116,0.3150,0,0.0072,1.0000
101117,0.2628,0,0.0066,0.4482
101118,0.2528,0,0.0219,1.0000
101119,0.1656,0,0.0054,0.7822
10112,0.3154,0,0.0070,1.0000
101120,0.2092,0,0.0052,0.6408
101121,0.2000,0,0.0078,1.0000
101122,0.1599,0,0.0498,0.8719
101123,0.2095,254,0.0065,0.3388
101124,0.3054,1,0.0000,0.9994
101125,0.1250,2,0.0284,0.9739
101126,0.2197,2,0.0295,0.8038
101127,0.1217,8,0.0000,0.5280
101128,0.1387,3,0.0000,0.5973
101129,0.1864,0,0.0050,1.0000
10113,0.2138,0,0.0006,1.0000
101130,0.2601,0,0.0020,0.5136
101131,0.1948,0,0.0000,0.5584
101132,0.1820,1,0.0089,0.9991
101133,0.2873,0,0.0000,0.5693
101134,0.2088,0,0.0197,1.0000
101135,0.4995,1,0.0000,1.0000
101136,0.0536,0,0.0000,0.9664
101137,0.0838,0,0.0000,0.8379
101138,0.0661,1,0.0000,0.9656
101139,0.1326,0,0.0000,0.6535
10114,0.1876,0,0.0000,1.0000
101140,0.1511,2,0.0577,0.5062
101141,0.1544,2,0.0000,0.9908
101142,0.4818,0,0.0095,0.6028
101143,0.3445,0,0.0348,1.0000
101144,0.2976,0,0.0029,0.4772
101145,0.2015,0,0.0221,0.5415
101146,0.4740,0,0.0029,0.5440
101147,0.1576,0,0.0127,1.0000
101148,0.5076,0,0.0603,0.5084
101149,0.1796,2,0.0563,0.5029
10115,0.2360,0,0.0000,1.0000
101150,0.3894,0,0.0875,0.5309
101151,0.2051,0,0.0787,0.4725
101152,0.2937,10,0.0721,0.4984
101153,0.3826,0,0.0436,1.0000
101154,0.1977,0,0.0391,0.5091
101155,0.2095,0,0.0411,0.5288
101156,0.2867,0,0.1038,0.5623
101157,0.2775,0,0.0358,0.5873
101158,0.2696,0,0.0349,0.5898
101159,0.4565,0,0.0497,0.5113
10116,0.1392,0,0.0083,1.0000
101160,0.3599,0,0.0913,0.4843
101161,0.3788,1,0.1282,0.5089
101162,0.1237,1,0.0000,0.4317
101163,0.1156,2,0.0085,0.4404
101164,0.3969,237,0.3424,0.3341
101165,0.2063,0,0.0000,0.5732
101166,0.2204,0,0.0000,0.4985
101167,0.4256,0,0.0000,1.0000
101168,0.4012,1,0.0000,1.0000
101169,0.2919,0,0.0000,1.0000
10117,0.1844,36,0.0361,0.8372
101170,0.2412,6,0.0000,0.9946
101171,0.2446,0,0.0081,0.5947
101172,0.2654,0,0.0007,0.4864
101173,0.4471,0,0.0052,0.8937
101174,0.2902,0,0.0015,0.4580
101175,0.5244,0,0.0000,1.0000
101176,0.2515,0,0.0002,0.5126
101177,0.2078,7,0.0475,0.5004
101178,0.0280,79,0.0211,0.0584
101179,0.1396,2,0.0000,0.4782
10118,0.1635,76,0.0469,0.3402
101180,0.1111,0,0.0000,0.8745
101181,0.5442,1,0.2107,0.3854
101182,0.4506,3,0.3950,0.3819
101183,0.3926,0,0.1350,1.0000
101184,0.3351,0,0.1378,0.9201
101185,0.4395,0,0.0969,1.0000
101186,0.2776,0,0.0594,1.0000
101187,0.2641,0,0.0238,1.0000
101188,0.3267,0,0.1051,1.0000
101189,0.2609,0,0.0376,0.5452
10119,0.2103,48,0.0393,0.5789
101190,0.2055,0,0.0593,0.5543
101191,0.2867,0,0.0442,0.9643
101192,0.2664,0,0.0220,1.0000
101193,0.3193,5,0.1080,0.5309
101194,0.1383,4,0.0066,0.2290
101195,0.1087,62,0.0078,0.5635
101196,0.4777,1,0.2964,0.4950
101197,0.3404,17,0.1873,0.9903
101198,0.3473,3,0.0520,0.5285
101199,0.3578,4,0.1000,0.5427
1012,0.1714,16,0.0575,0.6321
10120,0.1628,0,0.0317,0.5727
101200,0.3528,0,0.0549,0.9805
101201,0.4216,50,0.1132,0.5246
101202,0.2178,1,0.0410,0.6005
101203,0.3725,29,0.0679,0.4793
101204,0.4902,1,0.1666,0.9877
101205,0.4673,4,0.3971,0.3736
101206,0.4360,0,0.6259,0.6751
101207,0.4421,0,0.0348,0.5397
101208,0.4299,36,0.0963,0.5306
101209,0.2039,0,0.0038,0.6000
10121,0.4281,22,0.7644,0.8773
101210,0.2800,0,0.0000,0.5757
101211,0.3578,0,0.0059,1.0000
101212,0.2800,0,0.0000,0.5757
101213,0.3590,1,0.0049,0.5106
101214,0.5171,0,0.0894,0.8642
101215,0.1347,0,0.0044,0.6594
101216,0.2605,6,0.0396,0.3684
101217,0.2590,1,0.0499,0.3489
101218,0.2593,5,0.0697,0.4675
101219,0.2583,3,0.0741,0.4904
10122,0.1802,6,0.0000,0.7239
101220,0.2458,38,0.0061,0.5546
101221,0.3116,13,0.0079,0.5941
101222,0.3439,325,0.0480,0.8814
101223,0.2776,0,0.0002,0.6564
101224,0.4770,2,0.0669,0.5808
101225,0.3724,0,0.1388,0.5744
101226,0.2263,0,0.0033,0.5569
101227,0.2242,0,0.0009,1.0000
101228,0.1568,0,0.0000,0.5383
101229,0.1149,0,0.0000,0.6103
10123,0.0837,1,0.0000,0.3985
101230,0.1685,0,0.0018,0.5833
101231,0.1237,0,0.0000,0.5740
101232,0.1333,0,0.0000,0.6290
101233,0.1646,0,0.0020,0.6254
101234,0.1877,0,0.0031,0.5799
101235,0.2389,0,0.0000,0.6755
101236,0.2981,0,0.0009,0.5552
101237,0.2103,0,0.0000,0.6056
101238,0.1575,0,0.0000,0.5654
101239,0.1524,0,0.0000,0.7365
10124,0.1271,4,0.0040,0.5761
101240,0.2433,0,0.0032,0.5487
101241,0.1940,3,0.0007,0.5440
101242,0.2167,7,0.0062,0.6002
101243,0.1961,6,0.0000,0.5221
101244,0.1670,1,0.0000,0.5311
101245,0.1589,1,0.0000,0.6330
101246,0.1585,0,0.0000,0.7137
101247,0.1015,1,0.0000,0.6656
101248,0.1445,0,0.0000,0.7050
101249,0.1389,2,0.0000,0.5344
10125,0.3666,158,0.2390,0.4965
101250,0.1081,6,0.0000,0.4191
